pair_id,experiment_id,experiment_type,source_claim_family_id,target_claim_family_id,source_setting_id,target_setting_id,source_dataset,target_dataset,source_feature_space,target_feature_space,source_claim_type,target_claim_type,source_target,target_target,roi_match_strategy,n_source_features,n_target_features,n_matched_features,n_source_support,n_target_support,evidence_metrics.evidence_spearman,evidence_metrics.evidence_pearson,evidence_metrics.rank_overlap_topk,evidence_metrics.weighted_jaccard_abs,evidence_metrics.n_matched,support_metrics.source_support_size,support_metrics.target_support_size,support_metrics.support_jaccard,support_metrics.support_overlap_count,support_metrics.support_overlap_fraction_source,support_metrics.support_overlap_fraction_target,direction_metrics.direction_retention_all,direction_metrics.direction_retention_source_support,direction_metrics.sign_flip_fraction_all,direction_metrics.sign_flip_fraction_source_support,magnitude_metrics.magnitude_drift_all,magnitude_metrics.magnitude_drift_source_support,transfer_metrics.n,transfer_metrics.n_positive,transfer_metrics.n_negative,transfer_metrics.auc_raw,transfer_metrics.auc_oriented,transfer_metrics.cohens_d,transfer_metrics.point_biserial_corr,stability_label,transfer_label,overall_label,warnings,status,transfer_metrics.spearman_corr,transfer_metrics.pearson_corr,transfer_metrics.slope_simple,group_metrics.group_evidence_spearman,group_metrics.group_evidence_pearson,group_metrics.group_support_jaccard,group_metrics.group_direction_retention,group_metrics.n_matched_groups,transfer_metrics.error
E3_FS8_VS_SPM_THICKNESS_DRIFT_021_ADNI_SPM_MATCHED_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE_ec64591917,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,fs8_thickness_schaefer200_7,spm_thickness_schaefer200_17,mmse_association,mmse_association,mmse,mmse,network_7_like,202,202,7,20,20,0.9642857142857145,0.9356843510117747,1.0,,7,,,1.0,,,,,1.0,,,0.30354470550158447,0.30354470550158447,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.9642857142857145,0.9356843510117747,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E3_FS8_VS_SPM_THICKNESS_DRIFT_022_ADNI_SPM_MATCHED_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_FS8_SCHAEFER7_AGE_7de109da98,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE_86d4662a2e,ADNI_SPM_MATCHED_FS8_SCHAEFER7_AGE,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,fs8_thickness_schaefer200_7,spm_thickness_schaefer200_17,age_association,age_association,age,age,network_7_like,202,202,7,20,20,0.5357142857142858,0.7608978348915685,1.0,,7,,,1.0,,,,,1.0,,,0.5949798640267128,0.5949798640267128,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.5357142857142858,0.7608978348915685,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E3_FS8_VS_SPM_THICKNESS_DRIFT_023_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_AD,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_AD_ddab764881,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_AD_60b272e3d3,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_AD,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_AD,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,spm_thickness_schaefer200_7,spm_thickness_schaefer200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,network_7_like,202,202,7,20,20,1.0,0.9927237086791493,1.0,,7,,,1.0,,,,,1.0,,,0.09602755656073636,0.09602755656073636,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,1.0,0.9927237086791493,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E3_FS8_VS_SPM_THICKNESS_DRIFT_024_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_MCI,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_MCI_e1d9dcf4d7,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_MCI_4a40598347,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_DX_CN_MCI,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_DX_CN_MCI,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,spm_thickness_schaefer200_7,spm_thickness_schaefer200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,network_7_like,202,202,7,20,20,1.0,0.997017072210095,1.0,,7,,,1.0,,,,,1.0,,,0.06216301196770021,0.06216301196770021,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,1.0,0.997017072210095,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E3_FS8_VS_SPM_THICKNESS_DRIFT_025_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE_ec64591917,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_MMSE,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,spm_thickness_schaefer200_7,spm_thickness_schaefer200_17,mmse_association,mmse_association,mmse,mmse,network_7_like,202,202,7,20,20,0.9285714285714288,0.98627920500929,1.0,,7,,,1.0,,,,,1.0,,,0.12467978199392289,0.12467978199392289,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.9285714285714288,0.98627920500929,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E3_FS8_VS_SPM_THICKNESS_DRIFT_026_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_TO_ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE,E3_FS8_VS_SPM_THICKNESS_DRIFT,pipeline_drift,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_AGE_aa5f5a8be7,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE_86d4662a2e,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_AGE,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_17_AGE,ADNI_SPM_MATCHED,ADNI_SPM_MATCHED,spm_thickness_schaefer200_7,spm_thickness_schaefer200_17,age_association,age_association,age,age,network_7_like,202,202,7,20,20,0.8571428571428573,0.9716557023724953,1.0,,7,,,1.0,,,,,1.0,,,0.16435840449483013,0.16435840449483013,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.8571428571428573,0.9716557023724953,1.0,1.0,7.0,claim-score transfer requires exact matched target feature columns
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_027_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD_5a4dc5a219,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fastsurfer_cortical_volume,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,exact_roi,68,68,68,20,20,0.8775150462088591,0.8771002332889808,0.05263157894736842,0.1665006958709545,62,20.0,20.0,0.05263157894736842,2.0,0.1,0.1,0.1774193548387097,0.6875,0.8225806451612903,0.3125,0.3799318214226035,0.6029293332952287,1132.0,375.0,757.0,0.43586085424922943,0.5641391457507705,-0.3407615082760703,-0.15849910446146398,fragile,weak,fragile,,evaluated,,,,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_028_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_MCI,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_MCI_85a5f25df2,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fastsurfer_cortical_volume,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,exact_roi,68,68,68,20,20,0.896351136964569,0.8796093502815377,0.02564102564102564,0.3051423737691078,62,20.0,20.0,0.02564102564102564,1.0,0.05,0.05,0.0967741935483871,0.1875,0.9032258064516129,0.8125,0.3933299233820156,0.4941876359537537,1589.0,832.0,757.0,0.4327574052433696,0.5672425947566304,-0.30638021670779675,-0.15135186434372386,fragile,weak,fragile,,evaluated,,,,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_029_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE_8d0cdf659c,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fastsurfer_cortical_volume,mmse_association,mmse_association,mmse,mmse,exact_roi,68,68,68,20,20,0.8995744252222306,0.846202387542725,0.05263157894736842,0.10781180914642617,62,20.0,20.0,0.05263157894736842,2.0,0.1,0.1,0.1935483870967742,0.6470588235294118,0.8064516129032258,0.3529411764705882,0.399771366483305,0.6929964208887472,2000.0,,,,,,,fragile,weak,fragile,,evaluated,-0.1332040953584957,-0.08079330203675027,-0.03871155319878503,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_030_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_AGE,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_AGE_c84f25786a,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_AGE,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fastsurfer_cortical_volume,age_association,age_association,age,age,exact_roi,68,68,68,20,20,0.5780010576414596,0.5531674042680188,0.02564102564102564,0.7620671152642745,62,20.0,20.0,0.02564102564102564,1.0,0.05,0.05,0.0,0.0,1.0,1.0,0.7056183526602299,1.1725790224489787,2173.0,,,,,,,fragile,weak,fragile,,evaluated,-0.16888006926803684,-0.18104058720331564,-0.17853024923478575,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_031_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD_a6bd6756b7,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fastsurfer_subcortical_volume,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,exact_roi,64,64,64,20,20,0.9257321272406439,0.9534980411334828,0.17647058823529413,0.39153370376350466,47,20.0,20.0,0.14285714285714285,5.0,0.25,0.25,0.3191489361702128,0.5625,0.6808510638297872,0.4375,0.2285163152678066,0.14933048508999502,1132.0,375.0,757.0,0.45200528401585205,0.547994715984148,-0.11036193190142507,-0.051919952029240886,fragile,weak,fragile,,evaluated,,,,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_032_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_MCI,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_MCI_07dcb324ee,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fastsurfer_subcortical_volume,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,exact_roi,64,64,64,20,20,0.94828134525475,0.9560270286266636,0.14285714285714285,0.4300698874958919,47,20.0,20.0,0.14285714285714285,5.0,0.25,0.25,0.2765957446808511,0.5294117647058824,0.7234042553191489,0.47058823529411764,0.22518499832462313,0.15992359396303588,1589.0,832.0,757.0,0.44241883446804187,0.5575811655319581,-0.23582606475162632,-0.11704573058791261,fragile,weak,fragile,,evaluated,,,,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_033_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_6b265c44ab,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE_f0bd89a08f,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fastsurfer_subcortical_volume,mmse_association,mmse_association,mmse,mmse,exact_roi,64,64,64,20,20,0.9060738346129618,0.954486580881823,0.17647058823529413,0.39238071602925206,47,20.0,20.0,0.17647058823529413,6.0,0.3,0.3,0.2553191489361702,0.5625,0.7446808510638299,0.4375,0.22233173300886885,0.17191228606423417,2000.0,,,,,,,fragile,weak,fragile,,evaluated,-0.11282052679432672,-0.031529119210931045,-0.036609097143867814,,,,,,
E4_FS8_VS_FASTSURFER_VOLUME_DRIFT_034_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,fastsurfer_drift,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fastsurfer_subcortical_volume,age_association,age_association,age,age,exact_roi,64,64,64,20,20,0.9400711171573062,0.9108926225768825,0.17647058823529413,0.577902818335018,47,20.0,20.0,0.17647058823529413,6.0,0.3,0.3,0.19148936170212766,0.35294117647058826,0.8085106382978724,0.6470588235294117,0.2508958105404468,0.14743094896682182,2173.0,,,,,,,fragile,weak,fragile,,evaluated,-0.14056187813567522,-0.11418143106336243,-0.2958742209346655,,,,,,
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_035_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_e1d8264752,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD_cbe408d1d3,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,network_7_like,202,202,6,20,20,0.942857142857143,0.9407111570587345,1.0,,6,,,1.0,,,,,1.0,,,0.3105183302760226,0.3105183302760226,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.9407111570587345,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_036_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_9e5880787c,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI_108f32dbb5,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,network_7_like,202,202,6,20,20,1.0,0.948629811598833,1.0,,6,,,1.0,,,,,1.0,,,0.30828657032739454,0.30828657032739454,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,1.0,0.948629811598833,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_037_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_a8e061ea3f,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,mmse_association,mmse_association,mmse,mmse,network_7_like,202,202,6,20,20,0.8857142857142858,0.9333235702141125,1.0,,6,,,1.0,,,,,1.0,,,0.31324066404233636,0.31324066404233636,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.8857142857142858,0.9333235702141125,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_038_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_46f01c8f5f,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_AGE_1ab17492c3,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_AGE,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,age_association,age_association,age,age,network_7_like,202,202,6,20,20,0.7714285714285715,0.9521894021546663,1.0,,6,,,1.0,,,,,1.0,,,0.2370771936116319,0.2370771936116319,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7714285714285715,0.9521894021546663,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_039_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_e1d8264752,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD_f593d32f78,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,202,150,5,20,20,0.39999999999999997,0.7148271385662402,1.0,,5,,,1.0,,,,,1.0,,,0.6249746045382976,0.6249746045382976,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.39999999999999997,0.7148271385662402,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_040_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_9e5880787c,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,202,150,5,20,20,0.3,0.867667273718152,1.0,,5,,,1.0,,,,,1.0,,,0.3989032425486449,0.3989032425486449,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3,0.867667273718152,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_041_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE_a7ad6c44f8,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,5,20,20,0.39999999999999997,0.700238384222769,1.0,,5,,,1.0,,,,,1.0,,,0.6290485468290147,0.6290485468290147,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.39999999999999997,0.700238384222769,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_042_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_46f01c8f5f,ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE_de9bbc2be5,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE,ADNI_baseline,ADNI_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,5,20,20,0.6,0.8264896173902163,1.0,,5,,,1.0,,,,,1.0,,,0.4187795429648798,0.4187795429648798,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.6,0.8264896173902163,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_043_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD_cbe408d1d3,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD_f593d32f78,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,202,150,6,20,20,0.6571428571428573,0.7558533980833608,1.0,,6,,,1.0,,,,,1.0,,,0.4854297097130799,0.4854297097130799,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.6571428571428573,0.7558533980833608,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
