roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
RH_Default_Temp_2,0.1319151340842579,0.1319151340842579,0.1319151340842579,375,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_5,0.19564629596318586,0.19564629596318586,0.19564629596318586,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_3,0.1423093759397282,0.1423093759397282,0.1423093759397282,375,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_6,0.2043644754704193,0.2043644754704193,0.2043644754704193,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_4,0.1286705832997571,0.1286705832997571,0.1286705832997571,375,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_7,0.17841522103637172,0.17841522103637172,0.17841522103637172,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_5,0.15475741467593937,0.15475741467593937,0.15475741467593937,375,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_8,0.20225256593169516,0.20225256593169516,0.20225256593169516,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCv_1,0.1975673851265775,0.1975673851265775,0.1975673851265775,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_9,0.17413302165162914,0.17413302165162914,0.17413302165162914,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_1,0.1965896178770883,0.1965896178770883,0.1965896178770883,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_10,0.20271385950131282,0.20271385950131282,0.20271385950131282,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_2,0.21984813517557844,0.21984813517557844,0.21984813517557844,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_11,0.16654636725555164,0.16654636725555164,0.16654636725555164,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_3,0.24316936497487188,0.24316936497487188,0.24316936497487188,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_12,0.16455480055962374,0.16455480055962374,0.16455480055962374,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_4,0.19089472724382442,0.19089472724382442,0.19089472724382442,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_13,0.1871524438101864,0.1871524438101864,0.1871524438101864,375,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_5,0.1708545234180849,0.1708545234180849,0.1708545234180849,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_pCunPCC_1,0.17500693891040794,0.17500693891040794,0.17500693891040794,375,LH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_6,0.16946238165927574,0.16946238165927574,0.16946238165927574,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_pCunPCC_2,0.15615079609206098,0.15615079609206098,0.15615079609206098,375,LH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
RH_Default_PFCdPFCm_7,0.1707545348139919,0.1707545348139919,0.1707545348139919,375,RH,Default,prefrontal,Default,frontal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_pCunPCC_3,0.16702720174498661,0.16702720174498661,0.16702720174498661,375,LH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
RH_Default_pCunPCC_1,0.1805339435248877,0.1805339435248877,0.1805339435248877,375,RH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
LH_Default_pCunPCC_4,0.16920572455527638,0.16920572455527638,0.16920572455527638,375,LH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
RH_Default_pCunPCC_2,0.16002484713746803,0.16002484713746803,0.16002484713746803,375,RH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PHC_1,0.11117106225361535,0.11117106225361535,0.11117106225361535,375,LH,Default,parahippocampal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Default_pCunPCC_3,0.17161753293319607,0.17161753293319607,0.17161753293319607,375,RH,Default,precuneus_pcc,Default,cingulate,fs8_thickness_schaefer200_7,Default,AD
