roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
LH_Vis_14,-0.4391098764100376,-0.4391098764100376,-0.4391098764100376,157,LH,Vis,unknown_subregion,Vis,unknown,fs8_thickness_schaefer200_7,Vis,AD
RH_Vis_14,-0.32492725444503723,-0.32492725444503723,-0.32492725444503723,157,RH,Vis,unknown_subregion,Vis,unknown,fs8_thickness_schaefer200_7,Vis,AD
LH_SomMot_1,-0.3165351216351816,-0.3165351216351816,-0.3165351216351816,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_Vis_15,-0.6439419004196015,-0.6439419004196015,-0.6439419004196015,157,RH,Vis,unknown_subregion,Vis,unknown,fs8_thickness_schaefer200_7,Vis,AD
LH_SomMot_2,-0.26527605949746424,-0.26527605949746424,-0.26527605949746424,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_1,-0.27999558088480525,-0.27999558088480525,-0.27999558088480525,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_3,-0.33617441923630226,-0.33617441923630226,-0.33617441923630226,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_2,-0.3668963973608249,-0.3668963973608249,-0.3668963973608249,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_4,-0.07564809345734791,-0.07564809345734791,-0.07564809345734791,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_3,-0.40716115159737354,-0.40716115159737354,-0.40716115159737354,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_5,-0.15874767255431285,-0.15874767255431285,-0.15874767255431285,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_4,-0.35493060264454884,-0.35493060264454884,-0.35493060264454884,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_6,-0.15073262722119973,-0.15073262722119973,-0.15073262722119973,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_5,-0.25272066758981443,-0.25272066758981443,-0.25272066758981443,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_7,-0.24474322914694788,-0.24474322914694788,-0.24474322914694788,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_6,-0.12787692452530047,-0.12787692452530047,-0.12787692452530047,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_8,-0.16967925449124294,-0.16967925449124294,-0.16967925449124294,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_7,-0.15610027136906807,-0.15610027136906807,-0.15610027136906807,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_9,-0.4681165617620472,-0.4681165617620472,-0.4681165617620472,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_8,-0.20268405196583603,-0.20268405196583603,-0.20268405196583603,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_10,-0.08426313322086941,-0.08426313322086941,-0.08426313322086941,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_9,-0.3000042878311011,-0.3000042878311011,-0.3000042878311011,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_11,-0.5265716628076497,-0.5265716628076497,-0.5265716628076497,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_10,-0.26739721569183966,-0.26739721569183966,-0.26739721569183966,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_12,-0.2540729346845325,-0.2540729346845325,-0.2540729346845325,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_11,-0.17752615500703503,-0.17752615500703503,-0.17752615500703503,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_13,-0.2801058983580085,-0.2801058983580085,-0.2801058983580085,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_12,0.00807057786446175,0.00807057786446175,0.00807057786446175,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_14,-0.20514253883333042,-0.20514253883333042,-0.20514253883333042,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_13,-0.4429155702129269,-0.4429155702129269,-0.4429155702129269,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_15,-0.2122657580879748,-0.2122657580879748,-0.2122657580879748,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_14,-0.28721044092860465,-0.28721044092860465,-0.28721044092860465,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_SomMot_16,-0.0470499903916159,-0.0470499903916159,-0.0470499903916159,157,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
RH_SomMot_15,-0.23900943709904363,-0.23900943709904363,-0.23900943709904363,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_DorsAttn_Post_1,-0.6837631796228306,-0.6837631796228306,-0.6837631796228306,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_SomMot_16,-0.32176051873625394,-0.32176051873625394,-0.32176051873625394,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_DorsAttn_Post_2,-0.5802795527573674,-0.5802795527573674,-0.5802795527573674,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_SomMot_17,-0.20630058773378793,-0.20630058773378793,-0.20630058773378793,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_DorsAttn_Post_3,-0.6098787484852893,-0.6098787484852893,-0.6098787484852893,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_SomMot_18,-0.22126893007833398,-0.22126893007833398,-0.22126893007833398,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_DorsAttn_Post_4,-0.5275996478179882,-0.5275996478179882,-0.5275996478179882,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_SomMot_19,0.0037903398274748024,0.0037903398274748024,0.0037903398274748024,157,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,AD
LH_DorsAttn_Post_5,-0.5044997573125682,-0.5044997573125682,-0.5044997573125682,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_1,-0.6055537742374126,-0.6055537742374126,-0.6055537742374126,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_Post_6,-0.6263294126478639,-0.6263294126478639,-0.6263294126478639,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_2,-0.5157570274489978,-0.5157570274489978,-0.5157570274489978,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_Post_7,-0.5503185583277291,-0.5503185583277291,-0.5503185583277291,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_3,-0.4263333196623383,-0.4263333196623383,-0.4263333196623383,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_Post_8,-0.4970388623919353,-0.4970388623919353,-0.4970388623919353,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_4,-0.5198075823737536,-0.5198075823737536,-0.5198075823737536,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_Post_9,-0.434620179228444,-0.434620179228444,-0.434620179228444,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_5,-0.37963417803155186,-0.37963417803155186,-0.37963417803155186,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_Post_10,-0.4294445359694248,-0.4294445359694248,-0.4294445359694248,157,LH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_6,-0.5901142675053223,-0.5901142675053223,-0.5901142675053223,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_FEF_1,-0.336123904162794,-0.336123904162794,-0.336123904162794,157,LH,DorsAttn,frontal_eye_field,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_7,-0.5120277839314759,-0.5120277839314759,-0.5120277839314759,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_FEF_2,-0.4880786301115904,-0.4880786301115904,-0.4880786301115904,157,LH,DorsAttn,frontal_eye_field,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_8,-0.5797946948012458,-0.5797946948012458,-0.5797946948012458,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_DorsAttn_PrCv_1,-0.27378578771580675,-0.27378578771580675,-0.27378578771580675,157,LH,DorsAttn,precentral,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
RH_DorsAttn_Post_9,-0.5114326051012457,-0.5114326051012457,-0.5114326051012457,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_SalVentAttn_ParOper_1,-0.46027422329196327,-0.46027422329196327,-0.46027422329196327,157,LH,SalVentAttn,parietal_operculum,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_DorsAttn_Post_10,-0.36285458067952503,-0.36285458067952503,-0.36285458067952503,157,RH,DorsAttn,postcentral,DorsAttn,parietal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_SalVentAttn_ParOper_2,-0.3529039430075682,-0.3529039430075682,-0.3529039430075682,157,LH,SalVentAttn,parietal_operculum,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_DorsAttn_FEF_1,-0.366887373384869,-0.366887373384869,-0.366887373384869,157,RH,DorsAttn,frontal_eye_field,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_SalVentAttn_ParOper_3,-0.566598110596089,-0.566598110596089,-0.566598110596089,157,LH,SalVentAttn,parietal_operculum,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_DorsAttn_FEF_2,-0.4992365167427796,-0.4992365167427796,-0.4992365167427796,157,RH,DorsAttn,frontal_eye_field,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_SalVentAttn_FrOperIns_1,-0.3503223000713565,-0.3503223000713565,-0.3503223000713565,157,LH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_DorsAttn_PrCv_1,-0.26124968599547277,-0.26124968599547277,-0.26124968599547277,157,RH,DorsAttn,precentral,DorsAttn,frontal,fs8_thickness_schaefer200_7,DorsAttn,AD
LH_SalVentAttn_FrOperIns_2,-0.17032124565539872,-0.17032124565539872,-0.17032124565539872,157,LH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_TempOccPar_1,-0.663857893275206,-0.663857893275206,-0.663857893275206,157,RH,SalVentAttn,temporo_occipital,SalVentAttn,temporal,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_FrOperIns_3,-0.11546845551741824,-0.11546845551741824,-0.11546845551741824,157,LH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_TempOccPar_2,-0.5298787626017634,-0.5298787626017634,-0.5298787626017634,157,RH,SalVentAttn,temporo_occipital,SalVentAttn,temporal,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_FrOperIns_4,-0.26052757504565427,-0.26052757504565427,-0.26052757504565427,157,LH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_TempOccPar_3,-0.40375122221592596,-0.40375122221592596,-0.40375122221592596,157,RH,SalVentAttn,temporo_occipital,SalVentAttn,temporal,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_PFCl_1,-0.28129752045480294,-0.28129752045480294,-0.28129752045480294,157,LH,SalVentAttn,prefrontal,SalVentAttn,frontal,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_PrC_1,-0.2634750426240149,-0.2634750426240149,-0.2634750426240149,157,RH,SalVentAttn,precentral,SalVentAttn,frontal,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_Med_1,-0.2737483762777018,-0.2737483762777018,-0.2737483762777018,157,LH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_FrOperIns_1,-0.6283099489086664,-0.6283099489086664,-0.6283099489086664,157,RH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_Med_2,-0.4079099751415448,-0.4079099751415448,-0.4079099751415448,157,LH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_FrOperIns_2,-0.4652612568100989,-0.4652612568100989,-0.4652612568100989,157,RH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_SalVentAttn_Med_3,-0.12216551710868373,-0.12216551710868373,-0.12216551710868373,157,LH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
RH_SalVentAttn_FrOperIns_3,-0.09203450868925658,-0.09203450868925658,-0.09203450868925658,157,RH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_Limbic_OFC_1,-0.2842954575379524,-0.2842954575379524,-0.2842954575379524,157,LH,Limbic,orbitofrontal,Limbic,frontal,fs8_thickness_schaefer200_7,Limbic,AD
RH_SalVentAttn_FrOperIns_4,-0.14189315070360273,-0.14189315070360273,-0.14189315070360273,157,RH,SalVentAttn,operculo_insular,SalVentAttn,insula,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_Limbic_OFC_2,-0.2594820248452271,-0.2594820248452271,-0.2594820248452271,157,LH,Limbic,orbitofrontal,Limbic,frontal,fs8_thickness_schaefer200_7,Limbic,AD
RH_SalVentAttn_Med_1,-0.17505911225922147,-0.17505911225922147,-0.17505911225922147,157,RH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_Limbic_TempPole_1,-0.9784902190849368,-0.9784902190849368,-0.9784902190849368,157,LH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
RH_SalVentAttn_Med_2,-0.3784239045166507,-0.3784239045166507,-0.3784239045166507,157,RH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_Limbic_TempPole_2,-0.5933916988805422,-0.5933916988805422,-0.5933916988805422,157,LH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
RH_SalVentAttn_Med_3,-0.20878165434430557,-0.20878165434430557,-0.20878165434430557,157,RH,SalVentAttn,unknown_subregion,SalVentAttn,unknown,fs8_thickness_schaefer200_7,SalVentAttn,AD
LH_Limbic_TempPole_3,-0.8222222254192084,-0.8222222254192084,-0.8222222254192084,157,LH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
RH_Limbic_OFC_1,-0.05371516291869498,-0.05371516291869498,-0.05371516291869498,157,RH,Limbic,orbitofrontal,Limbic,frontal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Limbic_TempPole_4,-0.6647806952837169,-0.6647806952837169,-0.6647806952837169,157,LH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
RH_Limbic_OFC_2,-0.31213651685233534,-0.31213651685233534,-0.31213651685233534,157,RH,Limbic,orbitofrontal,Limbic,frontal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Cont_Par_1,-0.6133242955618098,-0.6133242955618098,-0.6133242955618098,157,LH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
RH_Limbic_OFC_3,-0.09897767629503115,-0.09897767629503115,-0.09897767629503115,157,RH,Limbic,orbitofrontal,Limbic,frontal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Cont_Par_2,-0.674562288393951,-0.674562288393951,-0.674562288393951,157,LH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
RH_Limbic_TempPole_1,-0.9803627844511469,-0.9803627844511469,-0.9803627844511469,157,RH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Cont_Par_3,-0.6552115606373746,-0.6552115606373746,-0.6552115606373746,157,LH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
RH_Limbic_TempPole_2,-0.7865690162291835,-0.7865690162291835,-0.7865690162291835,157,RH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Cont_Temp_1,-0.6962584352799632,-0.6962584352799632,-0.6962584352799632,157,LH,Cont,temporal,Cont,temporal,fs8_thickness_schaefer200_7,Cont,AD
RH_Limbic_TempPole_3,-0.9775256440932328,-0.9775256440932328,-0.9775256440932328,157,RH,Limbic,temporal_pole,Limbic,temporal,fs8_thickness_schaefer200_7,Limbic,AD
LH_Cont_OFC_1,-0.18028935040185298,-0.18028935040185298,-0.18028935040185298,157,LH,Cont,orbitofrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_Par_1,-0.6580743286103679,-0.6580743286103679,-0.6580743286103679,157,RH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_PFCl_1,-0.093392853552212,-0.093392853552212,-0.093392853552212,157,LH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_Par_2,-0.6144671542744046,-0.6144671542744046,-0.6144671542744046,157,RH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_PFCl_2,-0.2512896243788273,-0.2512896243788273,-0.2512896243788273,157,LH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_Par_3,-0.7104991161421114,-0.7104991161421114,-0.7104991161421114,157,RH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_PFCl_3,-0.19794886797577108,-0.19794886797577108,-0.19794886797577108,157,LH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_Temp_1,-0.6134366541888948,-0.6134366541888948,-0.6134366541888948,157,RH,Cont,temporal,Cont,temporal,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_PFCl_4,-0.2806156131208769,-0.2806156131208769,-0.2806156131208769,157,LH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_PFCv_1,-0.14341580252306346,-0.14341580252306346,-0.14341580252306346,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_PFCl_5,-0.43291327496608795,-0.43291327496608795,-0.43291327496608795,157,LH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_PFCl_1,-0.15419551913629792,-0.15419551913629792,-0.15419551913629792,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_pCun_1,-0.5882134728578092,-0.5882134728578092,-0.5882134728578092,157,LH,Cont,precuneus,Cont,parietal,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_PFCl_2,-0.06052176128970087,-0.06052176128970087,-0.06052176128970087,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_Cing_1,-0.3388882083670753,-0.3388882083670753,-0.3388882083670753,157,LH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_PFCl_3,-0.1508125191487727,-0.1508125191487727,-0.1508125191487727,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Cont_Cing_2,-0.40306065185657086,-0.40306065185657086,-0.40306065185657086,157,LH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
RH_Cont_PFCl_4,-0.2514787792437991,-0.2514787792437991,-0.2514787792437991,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Temp_1,-0.6535869817643762,-0.6535869817643762,-0.6535869817643762,157,LH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_PFCl_5,-0.1984560441905043,-0.1984560441905043,-0.1984560441905043,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Temp_2,-0.678017314763745,-0.678017314763745,-0.678017314763745,157,LH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_PFCl_6,-0.20960195088981862,-0.20960195088981862,-0.20960195088981862,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Temp_3,-0.6712803353602914,-0.6712803353602914,-0.6712803353602914,157,LH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_PFCl_7,-0.35532423408546987,-0.35532423408546987,-0.35532423408546987,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Temp_4,-0.6325382341938973,-0.6325382341938973,-0.6325382341938973,157,LH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_pCun_1,-0.5583768528555819,-0.5583768528555819,-0.5583768528555819,157,RH,Cont,precuneus,Cont,parietal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Temp_5,-0.5658811544321513,-0.5658811544321513,-0.5658811544321513,157,LH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_Cing_1,-0.4993302082910427,-0.4993302082910427,-0.4993302082910427,157,RH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Par_1,-0.5088909000591828,-0.5088909000591828,-0.5088909000591828,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_Cing_2,-0.3478340764612727,-0.3478340764612727,-0.3478340764612727,157,RH,Cont,unknown_subregion,Cont,unknown,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Par_2,-0.7950991903989071,-0.7950991903989071,-0.7950991903989071,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_PFCmp_1,-0.17482220331470236,-0.17482220331470236,-0.17482220331470236,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Par_3,-0.6256057643131231,-0.6256057643131231,-0.6256057643131231,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Cont_PFCmp_2,-0.32258669198887174,-0.32258669198887174,-0.32258669198887174,157,RH,Cont,prefrontal,Cont,frontal,fs8_thickness_schaefer200_7,Cont,AD
LH_Default_Par_4,-0.7632440292584749,-0.7632440292584749,-0.7632440292584749,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Par_1,-0.5924354831064528,-0.5924354831064528,-0.5924354831064528,157,RH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_1,-0.23149078898947673,-0.23149078898947673,-0.23149078898947673,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Par_2,-0.6599314753441481,-0.6599314753441481,-0.6599314753441481,157,RH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_2,-0.14327745958890264,-0.14327745958890264,-0.14327745958890264,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Par_3,-0.6884736683488226,-0.6884736683488226,-0.6884736683488226,157,RH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_3,0.08109852423721536,0.08109852423721536,0.08109852423721536,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_1,-0.7055168286738233,-0.7055168286738233,-0.7055168286738233,157,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_4,-0.2014416180774211,-0.2014416180774211,-0.2014416180774211,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_2,-0.6607323786171442,-0.6607323786171442,-0.6607323786171442,157,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
LH_Default_PFC_5,-0.10252234551152366,-0.10252234551152366,-0.10252234551152366,157,LH,Default,unknown_subregion,Default,unknown,fs8_thickness_schaefer200_7,Default,AD
RH_Default_Temp_3,-0.5321628571480012,-0.5321628571480012,-0.5321628571480012,157,RH,Default,temporal,Default,temporal,fs8_thickness_schaefer200_7,Default,AD
