roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
lh_17networks_LH_ContA_IPS_1,-0.6297611658713718,-0.6297611658713718,-0.6297611658713718,157,LH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_IPS_2,-0.6500371089645344,-0.6500371089645344,-0.6500371089645344,157,LH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_IPS_3,-0.6762260950545816,-0.6762260950545816,-0.6762260950545816,157,LH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_PFCl_1,-0.26122296881527324,-0.26122296881527324,-0.26122296881527324,157,LH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_PFCl_2,-0.21267348174152179,-0.21267348174152179,-0.21267348174152179,157,LH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_PrCv,-0.3739609914857964,-0.3739609914857964,-0.3739609914857964,157,LH,ContA,precentral,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_TempOcc,-0.6114276219673914,-0.6114276219673914,-0.6114276219673914,157,LH,ContA,temporo_occipital,ContA,temporal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_ContA_pCun,-0.5168929072827413,-0.5168929072827413,-0.5168929072827413,157,LH,ContA,precuneus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
lh_17networks_LH_Language_PFCv,0.06295457870718713,0.06295457870718713,0.06295457870718713,157,LH,Language,prefrontal,Language,frontal,fs8_thickness_kong200_17,Language,AD
lh_17networks_LH_Language_Temp_1,-0.5411035281140449,-0.5411035281140449,-0.5411035281140449,157,LH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
lh_17networks_LH_Language_Temp_2,-0.5378757079802389,-0.5378757079802389,-0.5378757079802389,157,LH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
lh_17networks_LH_Language_Temp_3,-0.6104687163967081,-0.6104687163967081,-0.6104687163967081,157,LH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
lh_17networks_LH_SalVenAttnB_FrMed,-0.305794955314074,-0.305794955314074,-0.305794955314074,157,LH,SalVenAttnB,medial_frontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnB_Ins,-0.12381404647882438,-0.12381404647882438,-0.12381404647882438,157,LH,SalVenAttnB,insula,SalVenAttnB,insula,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnB_PFCl,-0.23036089990348274,-0.23036089990348274,-0.23036089990348274,157,LH,SalVenAttnB,prefrontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnB_PrCv,-0.260181539196072,-0.260181539196072,-0.260181539196072,157,LH,SalVenAttnB,precentral,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnB_Temp,-0.5545469834983809,-0.5545469834983809,-0.5545469834983809,157,LH,SalVenAttnB,temporal,SalVenAttnB,temporal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_FrMed_1,-0.14615566654627454,-0.14615566654627454,-0.14615566654627454,157,LH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_FrMed_2,-0.2459212099345123,-0.2459212099345123,-0.2459212099345123,157,LH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_IPL,-0.3960011356469035,-0.3960011356469035,-0.3960011356469035,157,LH,SalVenAttnA,inferior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_Ins,-0.5772091275547594,-0.5772091275547594,-0.5772091275547594,157,LH,SalVenAttnA,insula,SalVenAttnA,insula,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_Oper,-0.08472339127456517,-0.08472339127456517,-0.08472339127456517,157,LH,SalVenAttnA,opercular,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_PrCd,-0.35949905302775886,-0.35949905302775886,-0.35949905302775886,157,LH,SalVenAttnA,precentral,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_SPL,-0.38369171744527286,-0.38369171744527286,-0.38369171744527286,157,LH,SalVenAttnA,superior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_SalVenAttnA_ST,-0.4950370712056529,-0.4950370712056529,-0.4950370712056529,157,LH,SalVenAttnA,auditory_superior_temporal,SalVenAttnA,temporal,fs8_thickness_kong200_17,SalVentAttn,AD
lh_17networks_LH_DorsAttnB_PostC_1,-0.5285502942585896,-0.5285502942585896,-0.5285502942585896,157,LH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnB_PostC_2,-0.5040294411002665,-0.5040294411002665,-0.5040294411002665,157,LH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnB_PrCd,-0.1853039127609234,-0.1853039127609234,-0.1853039127609234,157,LH,DorsAttnB,precentral,DorsAttnB,frontal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnB_SPL,-0.41941930242408704,-0.41941930242408704,-0.41941930242408704,157,LH,DorsAttnB,superior_parietal,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnA_PFCd,-0.46112823457108637,-0.46112823457108637,-0.46112823457108637,157,LH,DorsAttnA,prefrontal,DorsAttnA,frontal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnA_SPL_1,-0.47438106522939205,-0.47438106522939205,-0.47438106522939205,157,LH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnA_SPL_2,-0.5467115678954161,-0.5467115678954161,-0.5467115678954161,157,LH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_DorsAttnA_TempOcc,-0.5145791171713441,-0.5145791171713441,-0.5145791171713441,157,LH,DorsAttnA,temporo_occipital,DorsAttnA,temporal,fs8_thickness_kong200_17,DorsAttn,AD
lh_17networks_LH_Aud_Ins,-0.3799426821217934,-0.3799426821217934,-0.3799426821217934,157,LH,Aud,insula,Aud,insula,fs8_thickness_kong200_17,Aud,AD
lh_17networks_LH_Aud_ST,-0.21860460003272977,-0.21860460003272977,-0.21860460003272977,157,LH,Aud,auditory_superior_temporal,Aud,temporal,fs8_thickness_kong200_17,Aud,AD
lh_17networks_LH_SomMotB_1,-0.18038489067781138,-0.18038489067781138,-0.18038489067781138,157,LH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotB_2,-0.23374285129358857,-0.23374285129358857,-0.23374285129358857,157,LH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotB_3,-0.09720082794771734,-0.09720082794771734,-0.09720082794771734,157,LH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotB_4,-0.17497447884245193,-0.17497447884245193,-0.17497447884245193,157,LH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotB_Ins,-0.23855419309217643,-0.23855419309217643,-0.23855419309217643,157,LH,SomMotB,insula,SomMotB,insula,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_1,-0.2431613854517798,-0.2431613854517798,-0.2431613854517798,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_2,-0.3132644197089256,-0.3132644197089256,-0.3132644197089256,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_3,-0.17366734829530783,-0.17366734829530783,-0.17366734829530783,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_4,-0.125857886356544,-0.125857886356544,-0.125857886356544,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_5,-0.19931973443776355,-0.19931973443776355,-0.19931973443776355,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_6,-0.2125037617481988,-0.2125037617481988,-0.2125037617481988,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_7,-0.19027473184046145,-0.19027473184046145,-0.19027473184046145,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_8,-0.449929960782546,-0.449929960782546,-0.449929960782546,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_9,-0.3521497137607747,-0.3521497137607747,-0.3521497137607747,157,LH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_SomMotA_Ins,-0.25604777560606107,-0.25604777560606107,-0.25604777560606107,157,LH,SomMotA,insula,SomMotA,insula,fs8_thickness_kong200_17,SomMot,AD
lh_17networks_LH_VisualC_ExStr,-0.2616302550042969,-0.2616302550042969,-0.2616302550042969,157,LH,VisualC,visual_occipital,VisualC,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_ExStr,-0.348580062084862,-0.348580062084862,-0.348580062084862,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_ExStrInf_1,-0.28232470827994754,-0.28232470827994754,-0.28232470827994754,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_ExStrInf_2,-0.28675264431506164,-0.28675264431506164,-0.28675264431506164,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_ExStrSup,-0.268413617522631,-0.268413617522631,-0.268413617522631,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_Striate_1,-0.14778453745342301,-0.14778453745342301,-0.14778453745342301,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualB_Striate_2,-0.025165934018487237,-0.025165934018487237,-0.025165934018487237,157,LH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_ExStr_1,-0.5149947966628506,-0.5149947966628506,-0.5149947966628506,157,LH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_ExStr_2,-0.3157297266243322,-0.3157297266243322,-0.3157297266243322,157,LH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_ExStr_3,-0.4489459818653934,-0.4489459818653934,-0.4489459818653934,157,LH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_ExStr_4,-0.7039806204614913,-0.7039806204614913,-0.7039806204614913,157,LH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_SPL,-0.5459997805409059,-0.5459997805409059,-0.5459997805409059,157,LH,VisualA,superior_parietal,VisualA,parietal,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_TempOcc_1,-0.43642979225498396,-0.43642979225498396,-0.43642979225498396,157,LH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,AD
lh_17networks_LH_VisualA_TempOcc_2,-0.5596328019160528,-0.5596328019160528,-0.5596328019160528,157,LH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,AD
rh_Background+FreeSurfer_Defined_Medial_Wall,-0.21241178424971507,-0.21241178424971507,-0.21241178424971507,157,RH,,unknown_subregion,,unknown,fs8_thickness_kong200_17,,AD
rh_17networks_RH_DefaultC_IPL,-0.5813693641586513,-0.5813693641586513,-0.5813693641586513,157,RH,DefaultC,inferior_parietal,DefaultC,parietal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultC_PHC,-0.6969373717331033,-0.6969373717331033,-0.6969373717331033,157,RH,DefaultC,parahippocampal,DefaultC,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContC_IPL,-0.6591863481063761,-0.6591863481063761,-0.6591863481063761,157,RH,ContC,inferior_parietal,ContC,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_DefaultA_IPL_1,-0.6778889509070826,-0.6778889509070826,-0.6778889509070826,157,RH,DefaultA,inferior_parietal,DefaultA,parietal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultB_PFCd_1,-0.4114366823278318,-0.4114366823278318,-0.4114366823278318,157,RH,DefaultB,prefrontal,DefaultB,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultB_PFCd_2,-0.29789836726310714,-0.29789836726310714,-0.29789836726310714,157,RH,DefaultB,prefrontal,DefaultB,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContB_PFCl,-0.3469830480355484,-0.3469830480355484,-0.3469830480355484,157,RH,ContB,prefrontal,ContB,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_DefaultA_PFCm_3,-0.14760229791043103,-0.14760229791043103,-0.14760229791043103,157,RH,DefaultA,prefrontal,DefaultA,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContC_PFCv_1,-0.18660730335676404,-0.18660730335676404,-0.18660730335676404,157,RH,ContC,prefrontal,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_PFCv_2,-0.19896102267252488,-0.19896102267252488,-0.19896102267252488,157,RH,ContC,prefrontal,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_DefaultB_Temp,-0.6048995161142007,-0.6048995161142007,-0.6048995161142007,157,RH,DefaultB,temporal,DefaultB,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultB_TempPole,-0.706124176592252,-0.706124176592252,-0.706124176592252,157,RH,DefaultB,temporal_pole,DefaultB,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContB_IPL_2,-0.7568619802285861,-0.7568619802285861,-0.7568619802285861,157,RH,ContB,inferior_parietal,ContB,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_DefaultA_PCC,-0.6362102781820351,-0.6362102781820351,-0.6362102781820351,157,RH,DefaultA,posterior_cingulate,DefaultA,cingulate,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_PFCd_1,-0.36221731552256303,-0.36221731552256303,-0.36221731552256303,157,RH,DefaultA,prefrontal,DefaultA,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContB_PFCd,-0.35932031588350766,-0.35932031588350766,-0.35932031588350766,157,RH,ContB,prefrontal,ContB,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_DefaultB_PFCd_3,-0.1086447837681224,-0.1086447837681224,-0.1086447837681224,157,RH,DefaultB,prefrontal,DefaultB,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_PFCm_1,-0.13203687545576134,-0.13203687545576134,-0.13203687545576134,157,RH,DefaultA,prefrontal,DefaultA,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_PFCm_2,0.021827382399991435,0.021827382399991435,0.021827382399991435,157,RH,DefaultA,prefrontal,DefaultA,frontal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultC_RSC,-0.5636668058072617,-0.5636668058072617,-0.5636668058072617,157,RH,DefaultC,retrosplenial,DefaultC,cingulate,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_TempPole,-1.0456284824921884,-1.0456284824921884,-1.0456284824921884,157,RH,DefaultA,temporal_pole,DefaultA,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_Temp_1,-0.6119440481107207,-0.6119440481107207,-0.6119440481107207,157,RH,DefaultA,temporal,DefaultA,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultC_Temp,-0.7331757204390805,-0.7331757204390805,-0.7331757204390805,157,RH,DefaultC,temporal,DefaultC,temporal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_DefaultA_pCun,-0.5376198685451511,-0.5376198685451511,-0.5376198685451511,157,RH,DefaultA,precuneus,DefaultA,parietal,fs8_thickness_kong200_17,Default,AD
rh_17networks_RH_ContC_PCC,-0.6135391267035781,-0.6135391267035781,-0.6135391267035781,157,RH,ContC,posterior_cingulate,ContC,cingulate,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_PFCl,-0.1912100158289637,-0.1912100158289637,-0.1912100158289637,157,RH,ContC,prefrontal,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_PFCm,-0.09356934760135502,-0.09356934760135502,-0.09356934760135502,157,RH,ContC,prefrontal,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_pCun,-0.5050287841534377,-0.5050287841534377,-0.5050287841534377,157,RH,ContC,precuneus,ContC,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContB_FPole_1,-0.06256884196588966,-0.06256884196588966,-0.06256884196588966,157,RH,ContB,frontal_pole,ContB,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_FPole,-0.1031463368686222,-0.1031463368686222,-0.1031463368686222,157,RH,ContC,frontal_pole,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContC_FrMed,-0.27857185291085207,-0.27857185291085207,-0.27857185291085207,157,RH,ContC,medial_frontal,ContC,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContB_IPL_1,-0.526626406885941,-0.526626406885941,-0.526626406885941,157,RH,ContB,inferior_parietal,ContB,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContB_OFC_1,-0.027482144330072355,-0.027482144330072355,-0.027482144330072355,157,RH,ContB,orbitofrontal,ContB,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_OFC,-0.19207937642469627,-0.19207937642469627,-0.19207937642469627,157,RH,ContA,orbitofrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContB_PFCv,-0.16119307039830066,-0.16119307039830066,-0.16119307039830066,157,RH,ContB,prefrontal,ContB,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContB_Temp,-0.677418735340208,-0.677418735340208,-0.677418735340208,157,RH,ContB,temporal,ContB,temporal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_IPS_1,-0.5683748120711132,-0.5683748120711132,-0.5683748120711132,157,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_IPS_2,-0.6998994707075521,-0.6998994707075521,-0.6998994707075521,157,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_IPS_3,-0.5828694208116537,-0.5828694208116537,-0.5828694208116537,157,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_PFCl_1,-0.20039060624883323,-0.20039060624883323,-0.20039060624883323,157,RH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_PFCl_2,-0.14315338057190125,-0.14315338057190125,-0.14315338057190125,157,RH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_PrCv,-0.3452972575916022,-0.3452972575916022,-0.3452972575916022,157,RH,ContA,precentral,ContA,frontal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_TempOcc,-0.5810271929536786,-0.5810271929536786,-0.5810271929536786,157,RH,ContA,temporo_occipital,ContA,temporal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_ContA_pCun,-0.6070703665550604,-0.6070703665550604,-0.6070703665550604,157,RH,ContA,precuneus,ContA,parietal,fs8_thickness_kong200_17,Cont,AD
rh_17networks_RH_Language_PFCv,-0.06199912272604036,-0.06199912272604036,-0.06199912272604036,157,RH,Language,prefrontal,Language,frontal,fs8_thickness_kong200_17,Language,AD
rh_17networks_RH_Language_Temp_1,-0.5509778327214028,-0.5509778327214028,-0.5509778327214028,157,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
rh_17networks_RH_Language_Temp_2,-0.4556396943848026,-0.4556396943848026,-0.4556396943848026,157,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
rh_17networks_RH_Language_Temp_3,-0.5080114185749383,-0.5080114185749383,-0.5080114185749383,157,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
rh_17networks_RH_SalVenAttnB_FrMed,-0.26651298945915813,-0.26651298945915813,-0.26651298945915813,157,RH,SalVenAttnB,medial_frontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnB_Ins,-0.11658614374641757,-0.11658614374641757,-0.11658614374641757,157,RH,SalVenAttnB,insula,SalVenAttnB,insula,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnB_PFCl,-0.20572827675828714,-0.20572827675828714,-0.20572827675828714,157,RH,SalVenAttnB,prefrontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnB_PrCv,-0.2533877404110978,-0.2533877404110978,-0.2533877404110978,157,RH,SalVenAttnB,precentral,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_Language_Temp_4,-0.6484064835889094,-0.6484064835889094,-0.6484064835889094,157,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,AD
rh_17networks_RH_SalVenAttnA_FrMed_1,-0.1719106895796683,-0.1719106895796683,-0.1719106895796683,157,RH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnA_FrMed_2,-0.19857106904375982,-0.19857106904375982,-0.19857106904375982,157,RH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnA_IPL,-0.35677727405490084,-0.35677727405490084,-0.35677727405490084,157,RH,SalVenAttnA,inferior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnA_Ins,-0.6560425000332893,-0.6560425000332893,-0.6560425000332893,157,RH,SalVenAttnA,insula,SalVenAttnA,insula,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnA_Oper,-0.22334504638730535,-0.22334504638730535,-0.22334504638730535,157,RH,SalVenAttnA,opercular,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_DorsAttnA_PrCd,-0.3227915953337459,-0.3227915953337459,-0.3227915953337459,157,RH,DorsAttnA,precentral,DorsAttnA,frontal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_SalVenAttnA_SPL,-0.36925132028098945,-0.36925132028098945,-0.36925132028098945,157,RH,SalVenAttnA,superior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_SalVenAttnA_ST,-0.5057876664866721,-0.5057876664866721,-0.5057876664866721,157,RH,SalVenAttnA,auditory_superior_temporal,SalVenAttnA,temporal,fs8_thickness_kong200_17,SalVentAttn,AD
rh_17networks_RH_DorsAttnB_PostC_1,-0.30819736475875287,-0.30819736475875287,-0.30819736475875287,157,RH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnB_PostC_2,-0.443816204480316,-0.443816204480316,-0.443816204480316,157,RH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnB_PrCd,-0.2902799035305871,-0.2902799035305871,-0.2902799035305871,157,RH,DorsAttnB,precentral,DorsAttnB,frontal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnB_SPL,-0.3473198994250661,-0.3473198994250661,-0.3473198994250661,157,RH,DorsAttnB,superior_parietal,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnA_PFCd,-0.5101169421833114,-0.5101169421833114,-0.5101169421833114,157,RH,DorsAttnA,prefrontal,DorsAttnA,frontal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnA_SPL_1,-0.5255434006850742,-0.5255434006850742,-0.5255434006850742,157,RH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnA_SPL_2,-0.5825415729962448,-0.5825415729962448,-0.5825415729962448,157,RH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_DorsAttnA_TempOcc,-0.4841109331097878,-0.4841109331097878,-0.4841109331097878,157,RH,DorsAttnA,temporo_occipital,DorsAttnA,temporal,fs8_thickness_kong200_17,DorsAttn,AD
rh_17networks_RH_Aud_Ins,-0.42150568668759636,-0.42150568668759636,-0.42150568668759636,157,RH,Aud,insula,Aud,insula,fs8_thickness_kong200_17,Aud,AD
rh_17networks_RH_Aud_ST,-0.2951231566754242,-0.2951231566754242,-0.2951231566754242,157,RH,Aud,auditory_superior_temporal,Aud,temporal,fs8_thickness_kong200_17,Aud,AD
rh_17networks_RH_SomMotB_1,-0.3091819946183158,-0.3091819946183158,-0.3091819946183158,157,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotB_2,-0.25061776914588907,-0.25061776914588907,-0.25061776914588907,157,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotB_3,-0.10130238473243772,-0.10130238473243772,-0.10130238473243772,157,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
